GardID	Name	OrphaCode	Linearization Class	SNOMED concept ID	code
17632.0	Foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome	397618	Rare ophthalmic disorder	782754006.0	
17633.0	Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	397623	Rare bone disease	774155009.0	
17634.0	Familial hyperprolactinemia	397685	Rare endocrine disease	763715007.0	
17635.0	Hereditary isolated aplastic anemia	397692	Rare hematologic disease	783255002.0	
21633.0	3q27.3 microdeletion syndrome	397695	Rare developmental defect during embryogenesis	770719004.0	
17636.0	Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome	397709	Rare developmental defect during embryogenesis	782753000.0	
17637.0	Joubert syndrome with Jeune asphyxiating thoracic dystrophy	397715	Rare developmental defect during embryogenesis	733418003.0	
12571.0	COASY protein-associated neurodegeneration	397725	Rare neurologic disease	732264002.0	
17638.0	Autosomal dominant Charcot-Marie-Tooth disease type 2U	397735	Rare neurologic disease	765046002.0	
17639.0	Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome	397744	Rare neurologic disease	782752005.0	
21634.0	Periodic paralysis with later-onset distal motor neuropathy	397750	Rare neurologic disease	774154008.0	
21635.0	Periodic paralysis with transient compartment-like syndrome	397755	Rare neurologic disease	774153002.0	
17640.0	Retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies	397758	Rare ophthalmic disorder	774152007.0	
17641.0	Severe combined immunodeficiency due to IKK2 deficiency	397787	Rare immune disease	782751003.0	
21637.0	Ferro-cerebro-cutaneous syndrome	397922	Rare neurologic disease	774151000.0	
17642.0	Sacral agenesis-abnormal ossification of the vertebral bodies-persistent notochordal canal syndrome	397927	Rare developmental defect during embryogenesis	774150004.0	
13221.0	Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome	397933	Rare neurologic disease	774149004.0	
17643.0	Polyglucosan body myopathy type 1	397937	Rare inborn errors of metabolism	774148007.0	
12417.0	MAN1B1-CDG	397941	Rare inborn errors of metabolism	733450008.0	
17644.0	Autosomal spastic paraplegia type 58	397946	Rare neurologic disease	770720005.0	
17645.0	Microcephaly-thin corpus callosum-intellectual disability syndrome	397951	Rare neurologic disease	770721009.0	
17646.0	TCR-alpha-beta-positive T-cell deficiency	397959	Rare immune disease	782750002.0	
17647.0	Combined immunodeficiency due to MALT1 deficiency	397964	Rare immune disease	773488000.0	
12451.0	Charcot-Marie-Tooth disease type 2R	397968	Rare neurologic disease	774147002.0	
17648.0	Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome	397973	Rare developmental defect during embryogenesis	774102003.0	
21638.0	Adenocarcinoma of the penis	398053	Rare neoplastic disease	764846009.0	
21639.0	Squamous cell carcinoma of the penis	398058	Rare neoplastic disease	403468003.0	
21640.0	Refractory celiac disease	398063	Rare gastroenterologic disease	770593004.0	
13316.0	MAGEL2-related Prader-Willi-like syndrome	398069	Rare developmental defect during embryogenesis	1229946007.0	
21642.0	SIM1-related Prader-Willi-like syndrome	398079	Rare developmental defect during embryogenesis	1229943004.0	
10184.0	Hereditary cryohydrocytosis with normal stomatin	398088	Rare hematologic disease	773489008.0	
21644.0	Neonatal antiphospholipid syndrome	398097	Rare systemic or rheumatologic disease	774084003.0	
21645.0	Neonatal autoimmune hemolytic anemia	398109	Rare systemic or rheumatologic disease	774083009.0	
21646.0	Neonatal dermatomyositis	398117	Rare systemic or rheumatologic disease	774082004.0	
21647.0	Neonatal lupus erythematosus	398124	Rare systemic or rheumatologic disease	95609003.0	
21648.0	Neonatal scleroderma	398127	Rare systemic or rheumatologic disease	774080007.0	
21649.0	Persistent idiopathic facial pain	398147	Rare neurologic disease	785723001.0	G50.1
4031.0	Oculoauriculofrontonasal syndrome	398156	Rare developmental defect during embryogenesis	782783009.0	
8416.0	Focal facial dermal dysplasia	398166	Rare skin disease	789156003.0	
21651.0	Mucinous adenocarcinoma of ovary	398961	Rare neoplastic disease	733361001.0	
21652.0	Clear cell adenocarcinoma of the ovary	398971	Rare neoplastic disease	1268538005.0	
21654.0	Malignant teratoma of ovary	398987	Rare neoplastic disease	827162007.0	
17651.0	Alpha-B crystallin-related late-onset myopathy	399058	Rare neurologic disease	783770002.0	
21655.0	KLHL9-related early-onset distal myopathy	399081	Rare neurologic disease	763776004.0	
17652.0	Finnish upper limb-onset distal myopathy	399086	Rare neurologic disease	763718009.0	
17653.0	Distal anoctaminopathy	399096	Rare neurologic disease	783166000.0	
21656.0	Distal nebulin myopathy	399103	Rare neurologic disease	783148005.0	
21660.0	Traumatic avascular necrosis	399175	Rare bone disease	1229979007.0	M87.2
21661.0	Secondary non-traumatic avascular necrosis	399180	Rare bone disease	787092009.0	
21663.0	Osteonecrosis of the jaw	399293	Rare bone disease	1231151009.0	
21665.0	Idiopathic avascular necrosis	399307	Rare bone disease	1231179003.0	M87.0
21666.0	Epiphysiolysis of the hip	399329	Rare bone disease	26460006.0	
17654.0	Male infertility with teratozoospermia due to single gene mutation	399808	Rare infertility	764096006.0	
17655.0	Pancytopenia-developmental delay syndrome	401764	Rare hematologic disease	774071007.0	
12978.0	Proximal myopathy with extrapyramidal signs	401768	Rare neurologic disease	770722002.0	
12903.0	Optic atrophy-intellectual disability syndrome	401777	Rare ophthalmic disorder	770723007.0	
17656.0	Autosomal recessive spastic paraplegia type 61	401780	Rare neurologic disease	726611001.0	
17657.0	Autosomal recessive spastic paraplegia type 62	401785	Rare neurologic disease	765045003.0	
21695.0	Autosomal recessive spastic paraplegia type 59	401795	Rare neurologic disease	773425000.0	
21696.0	Autosomal recessive spastic paraplegia type 60	401800	Rare neurologic disease	782746009.0	
17658.0	Autosomal recessive spastic paraplegia type 63	401805	Rare neurologic disease	726610000.0	
17659.0	Autosomal recessive spastic paraplegia type 64	401810	Rare neurologic disease	726609005.0	
21697.0	Autosomal recessive spastic paraplegia type 66	401815	Rare neurologic disease	782747000.0	
21698.0	Autosomal recessive spastic paraplegia type 67	401820	Rare neurologic disease	766767001.0	
21699.0	Autosomal recessive spastic paraplegia type 69	401830	Rare neurologic disease	782725000.0	
21700.0	Autosomal recessive spastic paraplegia type 70	401835	Rare neurologic disease	770724001.0	
21701.0	Autosomal recessive spastic paraplegia type 71	401840	Rare neurologic disease	782726004.0	
17660.0	Autosomal spastic paraplegia type 72	401849	Rare neurologic disease	782727008.0	
12678.0	Lipoic acid synthetase deficiency	401859	Rare inborn errors of metabolism	782744007.0	
12680.0	Lipoyl transferase 1 deficiency	401862	Rare inborn errors of metabolism	782745008.0	
12681.0	Childhood-onset spasticity with hyperglycinemia	401866	Rare inborn errors of metabolism	773492007.0	
17661.0	Multiple mitochondrial dysfunctions syndrome type 1	401869	Rare inborn errors of metabolism	1208485009.0	
17662.0	Multiple mitochondrial dysfunctions syndrome type 2	401874	Rare inborn errors of metabolism	1208486005.0	
21702.0	Huntington disease-like syndrome due to C9ORF72 expansions	401901	Rare neurologic disease	782743001.0	
21704.0	Fibrolamellar hepatocellular carcinoma	401920	Rare neoplastic disease	253018005.0	
21705.0	9q31.1q31.3 microdeletion syndrome	401923	Rare neurologic disease	773493002.0	
21706.0	14q24.1q24.3 microdeletion syndrome	401935	Rare neurologic disease	773494008.0	
17663.0	Familial median cleft of the upper and lower lips	401942	Rare developmental defect during embryogenesis	718552009.0	
17664.0	Moyamoya disease with early-onset achalasia	401945	Rare systemic or rheumatologic disease	718551002.0	
13201.0	Hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency	401948	Rare inborn errors of metabolism	764456001.0	
17665.0	Episodic ataxia with slurred speech	401953	Rare neurologic disease	773495009.0	
21707.0	Partial corpus callosum agenesis-cerebellar vermis hypoplasia with posterior fossa cysts syndrome	401959	Rare neurologic disease	773497001.0	
12447.0	Autosomal dominant Charcot-Marie-Tooth disease type 2 with giant axons	401964	Rare neurologic disease	782742006.0	
17666.0	MEND syndrome	401973	Rare neurologic disease	782739000.0	
17667.0	Autosomal recessive spondylometaphyseal dysplasia, Mégarbané type	401979	Rare bone disease	782782004.0	
17668.0	1p31p32 microdeletion syndrome	401986	Rare developmental defect during embryogenesis	766766005.0	
11003.0	Karyomegalic interstitial nephritis	401996	Rare renal disease	782738008.0	
17669.0	Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering	402003	Rare skin disease	783136007.0	
21710.0	Acute myeloid leukemia with t(6;9)(p23;q34)	402014	Rare neoplastic disease	733598001.0	
21711.0	Acute myeloid leukemia with t(9;11)(p22;q23)	402017	Rare neoplastic disease	444911000.0	
12759.0	Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)	402020	Rare neoplastic disease	780844005.0	
21712.0	Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)	402023	Rare neoplastic disease	763796007.0	
21713.0	Acute myeloid leukemia with NPM1 somatic mutations	402026	Rare neoplastic disease	763309005.0	
21715.0	Eosinophilic colitis	402035	Rare gastroenterologic disease	29120000.0	
17670.0	Familial bicuspid aortic valve	402075	Rare developmental defect during embryogenesis	770435005.0	
17671.0	Progressive myoclonic epilepsy type 5	402082	Rare neurologic disease	783055005.0	
10995.0	Infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly	402364	Rare neurologic disease	770725000.0	
21716.0	Hepatitis delta	402823	Rare infectious disease	707341005.0	B17.0
17672.0	Diffuse cerebral and cerebellar atrophy-intractable seizures-progressive microcephaly syndrome	404437	Rare neurologic disease	782737003.0	
17673.0	Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency	404440	Rare developmental defect during embryogenesis	782736007.0	
17674.0	Tatton-Brown-Rahman syndrome	404443	Rare developmental defect during embryogenesis	768843007.0	
12931.0	ADNP syndrome	404448	Rare neurologic disease	766824003.0	
21717.0	FBLN1-related developmental delay-central nervous system anomaly-syndactyly syndrome	404451	Rare developmental defect during embryogenesis	774070008.0	
12315.0	Alacrimia-choreoathetosis-liver dysfunction syndrome	404454	Rare renal disease	768846004.0	
12811.0	Multisystemic smooth muscle dysfunction syndrome	404463	Rare circulatory system disease	782724001.0	
17675.0	Female infertility due to zona pellucida defect	404466	Rare infertility	770726004.0	
3505.0	Severe intellectual disability-progressive spastic diplegia syndrome	404473	Rare neurologic disease	782723007.0	
17676.0	Global developmental delay-lung cysts-overgrowth-Wilms tumor syndrome	404476	Rare developmental defect during embryogenesis	782722002.0	
17677.0	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to TUD deficiency	404493	Rare neurologic disease	773498006.0	
17678.0	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to RUBCN deficiency	404499	Rare neurologic disease	782721009.0	
21720.0	Chondromyxoid fibroma	404507	Rare bone disease	307607001.0	
21721.0	Clear cell papillary renal cell carcinoma	404511	Rare neoplastic disease	734015000.0	
21722.0	Acquired cystic disease-associated renal cell carcinoma	404514	Rare neoplastic disease	764856008.0	
21723.0	Spinal muscular atrophy with respiratory distress type 2	404521	Rare neurologic disease	770727008.0	
17679.0	DITRA	404546	Rare systemic or rheumatologic disease	784339002.0	
12383.0	Vasculitis due to ADA2 deficiency	404553	Rare circulatory system disease	770687001.0	
9281.0	Familial atypical multiple mole melanoma syndrome	404560	Rare neoplastic disease	254819008.0	
17680.0	Pontocerebellar hypoplasia type 10	411493	Rare developmental defect during embryogenesis	782720005.0	
21731.0	Williams-Campbell syndrome	411501	Rare developmental defect during embryogenesis	233788001.0	
21734.0	Central retinal vein occlusion	411527	Rare ophthalmic disorder	68478007.0	
17683.0	Wolfram-like syndrome	411590	Rare developmental defect during embryogenesis	734022008.0	
10808.0	Insulin autoimmune syndrome	411593	Rare endocrine disease	408539000.0	
17684.0	Hereditary late-onset Parkinson disease	411602	Rare neurologic disease	716662004.0	
21735.0	Proton-pump inhibitor-responsive esophageal eosinophilia	411696	Rare gastroenterologic disease	770592009.0	
12829.0	Pulmonary non-tuberculous mycobacterial infection	411703	Rare infectious disease	277869007.0	A31.0
9228.0	Renal agenesis	411709	Rare developmental defect during embryogenesis	204942005.0	
17686.0	Maternal riboflavin deficiency	411712	Rare inborn errors of metabolism	773549000.0	
21736.0	Generalized eruptive keratoacanthoma	411777	Rare skin disease	254664008.0	
13167.0	Familial isolated trichomegaly	411788	Rare skin disease	764523004.0	
17687.0	Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome	411986	Rare neurologic disease	773548008.0	
17688.0	Facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome	412022	Rare ophthalmic disorder	770728003.0	
21737.0	13q12.3 microdeletion syndrome	412035	Rare developmental defect during embryogenesis	773547003.0	
17689.0	Autosomal recessive cerebellar ataxia due to STUB1 deficiency	412057	Rare neurologic disease	782719004.0	
21738.0	PRKAR1B-related neurodegenerative dementia with intermediate filaments	412066	Rare neurologic disease	774069007.0	
13409.0	AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome	412069	Rare neurologic disease	774068004.0	
17690.0	Epidermolysis bullosa simplex due to BP230 deficiency	412181	Rare skin disease	773501006.0	
17691.0	Epidermolysis bullosa simplex due to exophilin 5 deficiency	412189	Rare skin disease	773503009.0	
17692.0	Primary failure of tooth eruption	412206	Rare odontologic disease	1231153007.0	
21739.0	Dystonia-aphonia syndrome	412217	Rare neurologic disease	782718007.0	
21741.0	Carcinoma of esophagus, salivary gland type	418945	Rare neoplastic disease	1268548007.0	
21742.0	Undifferentiated carcinoma of esophagus	418951	Rare neoplastic disease	1268389006.0	
21743.0	Squamous cell carcinoma of the stomach	418959	Rare neoplastic disease	1268634001.0	
13811.0	Malan overgrowth syndrome	420179	Rare developmental defect during embryogenesis	763795006.0	
21744.0	Secondary pulmonary alveolar proteinosis	420259	Rare respiratory disease	707510005.0	
21745.0	Semicircular canal dehiscence syndrome	420402	Rare otorhinolaryngologic disease	768933005.0	
17693.0	Cranio-cervical dystonia with laryngeal and upper-limb involvement	420485	Rare neurologic disease	783179009.0	
17694.0	Adult-onset cervical dystonia, DYT23 type	420492	Rare neurologic disease	783242003.0	
12062.0	Visual snow syndrome	420556	Rare ophthalmic disorder	771237009.0	
9441.0	Temple-Baraitser syndrome	420561	Rare developmental defect during embryogenesis	725140007.0	
17695.0	Bleeding disorder due to CalDAG-GEFI deficiency	420566	Rare hematologic disease	725105006.0	
17696.0	Severe combined immunodeficiency due to CTPS1 deficiency	420573	Rare immune disease	763623001.0	
13349.0	Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome	420584	Rare developmental defect during embryogenesis	763866005.0	
12765.0	Transient myeloproliferative syndrome	420611	Rare hematologic disease	721307000.0	
17697.0	Woolly hair-palmoplantar keratoderma syndrome	420686	Rare skin disease	764108000.0	
21747.0	Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency	420699	Rare immune disease	783200000.0	
17698.0	Autosomal recessive severe congenital neutropenia due to CSF3R deficiency	420702	Rare immune disease	783201001.0	
17699.0	Combined oxidative phosphorylation defect type 20	420728	Rare inborn errors of metabolism	783178001.0	
17700.0	Combined oxidative phosphorylation defect type 21	420733	Rare inborn errors of metabolism	763211004.0	
17701.0	RIDDLE syndrome	420741	Rare immune disease	783099001.0	
21749.0	Autoimmune encephalopathy with parasomnia and obstructive sleep apnea	420789	Rare neurologic disease	765751002.0	
21750.0	Cono-spondylar dysplasia	420794	Rare bone disease	766874001.0	
9571.0	Hereditary clear cell renal cell carcinoma	422526	Rare neoplastic disease	764961009.0	
12371.0	Spinocerebellar ataxia type 40	423275	Rare neurologic disease	734020000.0	
12369.0	Spinocerebellar ataxia type 38	423296	Rare neurologic disease	734021001.0	
21751.0	Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome	423306	Rare developmental defect during embryogenesis	771074000.0	
17702.0	Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency	423384	Rare immune disease	783199003.0	
17703.0	Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome	423454	Rare developmental defect during embryogenesis	764995008.0	
21752.0	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	423479	Rare inborn errors of metabolism	732246009.0	
1629.0	Cutaneous larva migrans	423717	Rare infectious disease	19362000.0	
21759.0	Undifferentiated carcinoma of stomach	423786	Rare neoplastic disease	1268396008.0	
21762.0	Microcephaly-complex motor and sensory axonal neuropathy syndrome	423894	Rare neurologic disease	763798008.0	
21764.0	Squamous cell carcinoma of the small intestine	423968	Rare neoplastic disease	1268636004.0	
21768.0	Squamous cell carcinoma of the colon	423994	Rare neoplastic disease	1268635000.0	
21770.0	Squamous cell carcinoma of the rectum	424002	Rare neoplastic disease	1268633007.0	
21773.0	Adenocarcinoma of the anal canal	424016	Rare neoplastic disease	764845008.0	
21774.0	Squamous cell carcinoma of the anal canal	424019	Rare neoplastic disease	722542000.0	
17706.0	Progressive myoclonic epilepsy type 8	424027	Rare neurologic disease	783139000.0	
21776.0	Squamous cell carcinoma of pancreas	424039	Rare neoplastic disease	770602005.0	
21777.0	Acinar cell carcinoma of pancreas	424046	Rare neoplastic disease	1268563005.0	
21778.0	Mucinous cystadenocarcinoma of the pancreas	424053	Rare neoplastic disease	1268546006.0	
21779.0	Intraductal papillary mucinous carcinoma of pancreas	424058	Rare neoplastic disease	1268542008.0	
21780.0	Solid pseudopapillary carcinoma of pancreas	424065	Rare neoplastic disease	1268698000.0	
21781.0	Serous cystadenocarcinoma of pancreas	424073	Rare neoplastic disease	1268561007.0	
21782.0	Undifferentiated carcinoma with osteoclast-like giant cells of pancreas	424080	Rare neoplastic disease	1279841001.0	
17707.0	Colobomatous microphthalmia-rhizomelic dysplasia syndrome	424099	Rare bone disease	764942005.0	
21783.0	Congenital myopathy with myasthenic-like onset	424107	Rare neurologic disease	763315005.0	
17708.0	TOR1AIP1-related limb-girdle muscular dystrophy	424261	Rare neurologic disease	725907002.0	
21787.0	Adenocarcinoma of the liver and intrahepatic biliary tract	424943	Rare neoplastic disease	787091002.0	
21788.0	Undifferentiated carcinoma of liver and intrahepatic biliary tract	424970	Rare neoplastic disease	1268391003.0	
21789.0	Squamous cell carcinoma of liver and intrahepatic biliary tract	424975	Rare neoplastic disease	1268541001.0	
21790.0	Biliary cystadenocarcinoma	424982	Rare neoplastic disease	1196846002.0	
21791.0	Adenocarcinoma of the gallbladder and extrahepatic biliary tract	424991	Rare neoplastic disease	765741003.0	
21792.0	Squamous cell carcinoma of gallbladder and extrahepatic biliary tract	424996	Rare neoplastic disease	1268632002.0	
12357.0	STING-associated vasculopathy with onset in infancy	425120	Rare systemic or rheumatologic disease	711164003.0	
17709.0	X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome	431140	Rare developmental defect during embryogenesis	771148008.0	
17710.0	Combined immunodeficiency due to OX40 deficiency	431149	Rare immune disease	766879006.0	
17711.0	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	431166	Rare immune disease	783245001.0	
10314.0	Scapuloperoneal spinal muscular atrophy	431255	Rare neurologic disease	230248006.0	
7608.0	X-linked scapuloperoneal muscular dystrophy	431272	Rare neurologic disease	784352007.0	
17712.0	Autosomal recessive spastic paraplegia type 57	431329	Rare neurologic disease	723826007.0	
21798.0	Patent urachus	431341	Rare developmental defect during embryogenesis	398316009.0	
21799.0	Urachal sinus	431344	Rare developmental defect during embryogenesis	451030007.0	
21800.0	Urachal diverticulum	431347	Rare developmental defect during embryogenesis	253899000.0	
10327.0	Progressive encephalopathy with leukodystrophy due to DECR deficiency	431361	Rare neurologic disease	444944006.0	
13655.0	Orofaciodigital syndrome type 14	434179	Rare developmental defect during embryogenesis	763837007.0	
17713.0	Familial ossifying fibroma	435329	Rare bone disease	1263445009.0	
21805.0	Anterior urethral valve	435372	Rare developmental defect during embryogenesis	253907008.0	
17714.0	Autosomal dominant Charcot-Marie-Tooth disease type 2Y	435387	Rare neurologic disease	1187565005.0	
17715.0	Progressive myoclonic epilepsy type 7	435438	Rare neurologic disease	1208939001.0	
17716.0	Keppen-Lubinsky syndrome	435628	Rare endocrine disease	1220589007.0	
21813.0	3p25.3 microdeletion syndrome	435638	Rare neurologic disease	890123006.0	
13125.0	CIDEC-related familial partial lipodystrophy	435651	Rare endocrine disease	1197749008.0	
13126.0	LIPE-related familial partial lipodystrophy	435660	Rare endocrine disease	1197751007.0	
17717.0	Short stature-advanced bone age-early-onset osteoarthritis syndrome	435804	Rare bone disease	1197586007.0	
21815.0	Autosomal dominant Charcot-Marie-Tooth disease type 2 due to TFG mutation	435819	Rare neurologic disease	1187566006.0	
17718.0	Lethal neonatal spasticity-epileptic encephalopathy syndrome	435845	Rare neurologic disease	1197587003.0	
17719.0	Colobomatous optic disc-macular atrophy-chorioretinopathy syndrome	435930	Rare developmental defect during embryogenesis	1197357008.0	
17720.0	COG2-CDG	435934	Rare inborn errors of metabolism	1197753005.0	
17721.0	X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome	435938	Rare developmental defect during embryogenesis	1197588008.0	
17722.0	Progeroid features-hepatocellular carcinoma predisposition syndrome	435953	Rare developmental defect during embryogenesis	1216939003.0	
12281.0	Chronic atrial and intestinal dysrhythmia syndrome	435988	Rare gastroenterologic disease	720507006.0	
17723.0	Autosomal recessive intermediate Charcot-Marie-Tooth disease type D	435998	Rare neurologic disease	1187567002.0	
21816.0	Contractures-developmental delay-Pierre Robin syndrome	436003	Rare developmental defect during embryogenesis	1216940001.0	
21817.0	Severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome	436141	Rare developmental defect during embryogenesis	1197591008.0	
21818.0	Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome	436144	Rare endocrine disease	1197592001.0	
17724.0	Intellectual disability-expressive aphasia-facial dysmorphism syndrome	436151	Rare neurologic disease	1197593006.0	
12316.0	Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency	436159	Rare immune disease	1197361002.0	
17725.0	Periodic fever-infantile enterocolitis-autoinflammatory syndrome	436166	Rare systemic or rheumatologic disease	1197594000.0	
17726.0	Thrombomodulin-related bleeding disorder	436169	Rare hematologic disease	1197595004.0	
17727.0	Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome	436174	Rare endocrine disease	1220595008.0	
17728.0	Microcephalic primordial dwarfism-insulin resistance syndrome	436182	Rare endocrine disease	1220596009.0	
17729.0	Familial atrial tachyarrhythmia-infra-Hisian cardiac conduction disease	436242	Rare cardiac disease	1197418004.0	
17730.0	Retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome	436245	Rare ophthalmic disorder	1220597000.0	
17731.0	Combined immunodeficiency-enteropathy spectrum	436252	Rare developmental defect during embryogenesis	1197428008.0	
21819.0	Non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy	436271	Rare neurologic disease	1220598005.0	
21820.0	Pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa	436274	Rare ophthalmic disorder	1220599002.0	
17732.0	Autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity	437552	Rare immune disease	1197366007.0	
17733.0	Ketoacidosis due to monocarboxylate transporter-1 deficiency	438075	Rare inborn errors of metabolism	1216941002.0	
17734.0	RARS-related autosomal recessive hypomyelinating leukodystrophy	438114	Rare neurologic disease	1220600004.0	
17735.0	Steel syndrome	438117	Rare bone disease	1197589000.0	
17736.0	PCNA-related progressive neurodegenerative photosensitivity syndrome	438134	Rare developmental defect during embryogenesis	1228871002.0	
17737.0	STAT3-related early-onset multisystem autoimmune disease	438159	Rare immune disease	1197362009.0	
13319.0	Fatty acyl-CoA reductase 1 deficiency	438178	Rare inborn errors of metabolism	1237619001.0	
17738.0	Severe autosomal recessive macrothrombocytopenia	438207	Rare hematologic disease	1187614006.0	
17739.0	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	438213	Rare neurologic disease	768473009.0	
10460.0	GCGR-related hyperglucagonemia	438274	Rare abdominal surgical disease	1228875006.0	
21822.0	Human infection by orthopoxvirus	438279	Rare infectious disease	414015000.0	
21823.0	Placental insufficiency	439167	Rare cardiac disease	237292005.0	
21824.0	Pediatric arterial ischemic stroke	439175	Rare neurologic disease	1197363004.0	
21825.0	Zinc-responsive necrolytic acral erythema	439196	Rare skin disease	762543009.0	
21826.0	Non-recovering obstetric brachial plexus lesion	439202	Rare neurologic disease	1230017000.0	
12199.0	Early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome	439212	Rare neurologic disease	1236844002.0	
13060.0	KCNQ2-related epileptic encephalopathy	439218	Rare neurologic disease	778001003.0	
21827.0	ALECT2 amyloidosis	439224	Rare systemic or rheumatologic disease	1228881003.0	
21828.0	AApoAIV amyloidosis	439232	Rare renal disease	1187124004.0	
17741.0	ITM2B amyloidosis	439254	Rare neurologic disease	1187126002.0	
17742.0	PDE4D haploinsufficiency syndrome	439822	Rare developmental defect during embryogenesis	1236843008.0	
10728.0	Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease	439854	Rare cardiac disease	1230303001.0	
21835.0	Plastic bronchitis	439881	Rare respiratory disease	53926002.0	
17743.0	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	439897	Rare developmental defect during embryogenesis	1237342004.0	
21836.0	Congenital oculomotor nerve palsy	440221	Rare ophthalmic disorder	1217207008.0	
21837.0	Congenital abducens nerve palsy	440233	Rare ophthalmic disorder	400945000.0	
21838.0	Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome	440354	Rare bone disease	1229999001.0	
21839.0	Necrotizing soft tissue infection	440368	Rare infectious disease	443928008.0	
17744.0	Interstitial lung disease due to SP-C deficiency	440392	Rare respiratory disease	1222677008.0	
17745.0	Interstitial lung disease due to ABCA3 deficiency	440402	Rare respiratory disease	1222678003.0	
17746.0	Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency	440427	Rare respiratory disease	1228876007.0	
21840.0	Familial colorectal cancer Type X	440437	Rare neoplastic disease	1197359006.0	
17747.0	Ribose-5-P isomerase deficiency	440706	Rare neurologic disease	124667004.0	
18652.0	Isolated sedoheptulokinase deficiency	440713	Rare inborn errors of metabolism	124309005.0	
21842.0	Extensive peripapillary myelinated nerve fibers	440724	Rare ophthalmic disorder	1237337007.0	
21843.0	Combined hamartoma of the retina and retinal pigment epithelium	440727	Rare ophthalmic disorder	1229998009.0	
17748.0	L-ferritin deficiency	440731	Rare hematologic disease	1217208003.0	
21844.0	Isolated agenesis of gallbladder	440987	Rare hepatic disease	302953002.0	
21847.0	AH amyloidosis	442582	Rare systemic or rheumatologic disease	1231149005.0	
10795.0	Hemicrania continua	443070	Rare neurologic disease	443095000.0	
17751.0	Charcot-Marie-Tooth disease type 2S	443073	Rare neurologic disease	1187617004.0	
200.0	Central serous chorioretinopathy	443079	Rare ophthalmic disorder	312956001.0	
10664.0	Baroreflex failure	443084	Rare neurologic disease	425892007.0	
17752.0	46,XY difference of sex development due to testicular 17,20-desmolase deficiency	443087	Rare developmental defect during embryogenesis	49013001.0	
17753.0	Hyperostosis cranialis interna	443098	Rare bone disease	1217210001.0	
21850.0	Hypothalamic adipsic hypernatraemia syndrome	443101	Rare endocrine disease	1255269005.0	
21851.0	Lymphoplasmacytic lymphoma without IgM production	443159	Rare neoplastic disease	1255270006.0	
10216.0	NDE1-related microhydranencephaly	443162	Rare neurologic disease	1237462006.0	
21852.0	NUT midline carcinoma	443167	Rare neoplastic disease	1187622004.0	
21853.0	Postpartum psychosis	443173	Rare neurologic disease	18260003.0	
21854.0	Spontaneous intracranial hypotension	443180	Rare neurologic disease	1.6476681000119104e+16	G96.0
17755.0	X-linked erythropoietic protoporphyria	443197	Rare inborn errors of metabolism	1197360001.0	
