Code	Name	HPO
127043001	Sickle cell-beta0-thalassemia	[0, [], null, []]
127042006	Sickle cell beta plus thalassemia	[0, [], null, []]
127041004	Sickle cell-beta-thalassemia	[0, [], null, []]
127044007	Sickle cell-delta beta0-thalassemia	[0, [], null, []]
35434009	Sickle cell-hemoglobin C disease	[0, [], null, []]
417517009	Sickle cell-hemoglobin C disease with crisis	[0, [], null, []]
417683006	Sickle cell-hemoglobin C disease without crisis	[0, [], null, []]
25472008	Sickle cell-hemoglobin D disease	[0, [], null, []]
417748003	Sickle cell-hemoglobin D disease with crisis	[0, [], null, []]
416214006	Sickle cell-hemoglobin D disease without crisis	[0, [], null, []]
47024008	Sickle cell-hemoglobin E disease	[0, [], null, []]
416484003	Sickle cell-hemoglobin E disease with crisis	[0, [], null, []]
416638004	Sickle cell-hemoglobin E disease without crisis	[0, [], null, []]
127040003	Sickle cell-hemoglobin SS disease	[0, [], null, []]
127046009	Sickle cell trait with coexistent alpha-thalassemia	[0, [], null, []]
721076000	Siegler Brewer Carey syndrome	[0, [], null, []]
438946002	Siewert type I adenocarcinoma of esophagogastric junction	[0, [], null, []]
440501006	Siewert type II adenocarcinoma of esophagogastric junction	[0, [], null, []]
439478008	Siewert type III adenocarcinoma of esophagogastric junction	[0, [], null, []]
699802009	Silent sinus syndrome	[0, [], null, []]
233763009	Silicotuberculosis	[0, [], null, []]
1229943004	SIM1-related Prader-Willi-like syndrome	[0, [], null, []]
15316002	Simian B encephalomyelitis	[0, [], null, []]
723674005	Simple cryoglobulinemia	[0, [], null, []]
439143004	Simpson-Golabi-Behmel syndrome	[0, [], null, []]
253721001	Single coronary artery fistula	[0, [], null, []]
109426009	Single left ventricle	[0, [], null, []]
109425008	Single right ventricle	[0, [], null, []]
254114000	Singleton-Merten syndrome	[0, [], null, []]
770784003	Sinoatrial node dysfunction and deafness	[0, [], null, []]
34287003	Sinus histiocytosis with massive lymphadenopathy	[0, [], null, []]
50751005	Sinus pericranii	[0, [], null, []]
253370004	Sinus venosus defect with overriding inferior vena cava	[0, [], null, []]
253369000	Sinus venosus defect with overriding superior vena cava	[0, [], null, []]
723973002	Sirenomelus	[0, [], null, []]
238104009	Sitosterolemia	[0, [], null, []]
65419005	Sitosterolemia with xanthomatosis	[0, [], null, []]
68716001	Situs inversus abdominalis	[0, [], null, []]
70978004	Situs inversus thoracis	[0, [], null, []]
1172632008	SIX2-related frontonasal dysplasia	[0, [], null, []]
111303009	Sjögren-Larsson syndrome	[0, [], null, []]
240439002	Skeletal actinomycosis	[0, [], null, []]
733095006	Skeletal dysplasia brachydactyly syndrome	[0, [], null, []]
1177175008	Skeletal dysplasia, T-cell immunodeficiency, developmental delay syndrome	[0, [], null, []]
715428003	Skeletal dysplasia with epilepsy and short stature syndrome	[0, [], null, []]
722478008	Skeletal dysplasia with intellectual disability syndrome	[0, [], null, []]
733468006	Skeletal dysplasia with wormian bone, multiple fractures, dentinogenesis imperfecta syndrome	[0, [], null, []]
240670001	Skeletal Lyme disease	[0, [], null, []]
789289005	Skin and subcutaneous tissue damage caused by snake venom	[0, [], null, []]
778010006	Skin fragility, wooly hair, palmoplantar keratoderma syndrome	[0, [], null, []]
213192008	Skin graft failure	[0, [], null, []]
402762007	Skin lesion associated with hemodialysis	[0, [], null, []]
723624008	SLC35A1 congenital disorder of glycosylation	[0, [], null, []]
1187171005	SLC39A8 congenital disorder of glycosylation	[0, [], null, []]
68815009	SLE glomerulonephritis syndrome	[0, [], null, []]
73286009	SLE glomerulonephritis syndrome, WHO class I	[0, [], null, []]
4676006	SLE glomerulonephritis syndrome, WHO class II	[0, [], null, []]
76521009	SLE glomerulonephritis syndrome, WHO class III	[0, [], null, []]
36402006	SLE glomerulonephritis syndrome, WHO class IV	[0, [], null, []]
52042003	SLE glomerulonephritis syndrome, WHO class V	[0, [], null, []]
11013005	SLE glomerulonephritis syndrome, WHO class VI	[0, [], null, []]
10835311000119100	Slipped left upper capital femoral epiphysis	[0, [], null, []]
10854141000119104	Slipped right upper capital femoral epiphysis	[0, [], null, []]
26460006	Slipped upper femoral epiphysis	[0, [], null, []]
204691002	Small intestine atresia and stenosis	[0, [], null, []]
67924001	Smallpox	[0, [], null, []]
74724001	Smallpox without rash	[0, [], null, []]
1208741006	SMARCA4-deficient undifferentiated neoplasm of thorax	[0, [], null, []]
43929004	Smith-Lemli-Opitz syndrome	[0, [], null, []]
401315004	Smith-Magenis syndrome	[0, [], null, []]
715862006	Smith McCort dysplasia	[0, [], null, []]
413587002	Smoldering myeloma	[0, [], null, []]
1231732006	Smoldering systemic mastocytosis	[0, [], null, []]
716745004	Sneddon syndrome	[0, [], null, []]
702416008	Snyder-Robinson syndrome	[0, [], null, []]
782824007	Sodium channelopathy-related small fiber neuropathy	[0, [], null, []]
203467005	Solitary bone cyst	[0, [], null, []]
1076891000119100	Solitary bone cyst of left fibula	[0, [], null, []]
1076911000119103	Solitary bone cyst of left foot	[0, [], null, []]
320851000119105	Solitary bone cyst of left hand	[0, [], null, []]
320861000119107	Solitary bone cyst of left humerus	[0, [], null, []]
320871000119101	Solitary bone cyst of left pelvis	[0, [], null, []]
320901000119101	Solitary bone cyst of left radius	[0, [], null, []]
320891000119100	Solitary bone cyst of left tibia	[0, [], null, []]
1076881000119103	Solitary bone cyst of right fibula	[0, [], null, []]
1076901000119101	Solitary bone cyst of right foot	[0, [], null, []]
320921000119105	Solitary bone cyst of right hand	[0, [], null, []]
320931000119108	Solitary bone cyst of right humerus	[0, [], null, []]
320941000119104	Solitary bone cyst of right pelvis	[0, [], null, []]
320971000119106	Solitary bone cyst of right radius	[0, [], null, []]
320961000119100	Solitary bone cyst of right tibia	[0, [], null, []]
397013007	Solitary cutaneous mastocytoma	[0, [], null, []]
403409009	Solitary infantile myofibromatosis	[0, [], null, []]
86463003	Solitary multilocular renal cyst	[0, [], null, []]
447058001	Solitary necrotic nodule of liver	[0, [], null, []]
404030000	Solitary neurofibroma	[0, [], null, []]
426336007	Solitary osseous myeloma	[0, [], null, []]
716685003	Solitary rectal ulcer syndrome	[0, [], null, []]
404101009	Solitary T-cell pseudolymphoma	[0, [], null, []]
771516000	Solute carrier family 35 member A2 congenital disorder of glycosylation	[0, [], null, []]
778046002	Somatomammotropinoma	[0, [], null, []]
253006001	Somatostatinoma	[0, [], null, []]
715987000	Sonoda syndrome	[0, [], null, []]
193410003	Sorsby pseudoinflammatory fundus dystrophy	[0, [], null, []]
75968004	Sotos' syndrome	[0, [], null, []]
415561000	South African tick-bite fever	[0, [], null, []]
723623002	Southeast Asian ovalocytosis	[0, [], null, []]
240841007	Sowda	[0, [], null, []]
698851003	SOX2 anophthalmia syndrome	[0, [], null, []]
1255323007	Spastic ataxia, dysarthria due to glutaminase deficiency	[0, [], null, []]
763669001	Spastic ataxia with congenital miosis	[0, [], null, []]
28534004	Spastic paralysis due to intracranial birth injury	[0, [], null, []]
79591004	Spastic paralysis due to spinal birth injury	[0, [], null, []]
715504003	Spastic paraparesis and deafness	[0, [], null, []]
763403007	Spastic paraplegia, facial cutaneous lesion syndrome	[0, [], null, []]
733455003	Spastic paraplegia, glaucoma, intellectual disability syndrome	[0, [], null, []]
1260134001	Spastic paraplegia, intellectual disability, nystagmus, obesity syndrome	[0, [], null, []]
722209002	Spastic paraplegia, intellectual disability, palmoplantar hyperkeratosis syndrome	[0, [], null, []]
733089005	Spastic paraplegia, nephritis, deafness syndrome	[0, [], null, []]
763402002	Spastic paraplegia, neuropathy, poikiloderma syndrome	[0, [], null, []]
725139005	Spastic paraplegia, optic atrophy, neuropathy syndrome	[0, [], null, []]
1187278006	Spastic paraplegia, severe developmental delay, epilepsy syndrome	[0, [], null, []]
715776003	Spastic paraplegia type 7	[0, [], null, []]
726622002	Spastic paraplegia with Paget disease of bone syndrome	[0, [], null, []]
732958004	Spastic paraplegia with precocious puberty syndrome	[0, [], null, []]
723621000	Spastic tetraplegia, retinitis pigmentosa, intellectual disability syndrome	[0, [], null, []]
1237418002	Spastic tetraplegia, thin corpus callosum, progressive postnatal microcephaly syndrome	[0, [], null, []]
763351003	Spectrin-associated autosomal recessive cerebellar ataxia	[0, [], null, []]
765092004	Spheroid body myopathy	[0, [], null, []]
68390005	Sphingolipid activator protein 1 deficiency	[0, [], null, []]
773623000	Spigelian hernia with cryptorchidism syndrome	[0, [], null, []]
763889002	Spina bifida and hypospadias syndrome	[0, [], null, []]
58557008	Spina bifida aperta	[0, [], null, []]
425687007	Spina bifida aperta of cervical spine	[0, [], null, []]
429466000	Spina bifida aperta of lumbar spine	[0, [], null, []]
427216002	Spina bifida aperta of thoracic spine	[0, [], null, []]
1010644000	Spina bifida aperta of upper thoracic spine	[0, [], null, []]
53318002	Spina bifida with hydrocephalus	[0, [], null, []]
203946002	Spina bifida with hydrocephalus - closed	[0, [], null, []]
203954000	Spina bifida with hydrocephalus of late onset	[0, [], null, []]
268143001	Spina bifida with hydrocephalus - open	[0, [], null, []]
268146009	Spina bifida without hydrocephalus - open	[0, [], null, []]
426055002	Spinal arachnoiditis	[0, [], null, []]
771238004	Spinal atrophy, ophthalmoplegia, pyramidal syndrome	[0, [], null, []]
110150000	Spinal cord concussion	[0, [], null, []]
241992009	Spinal cord decompression injury	[0, [], null, []]
90584004	Spinal cord injury	[0, [], null, []]
698500002	Spinal cord injury due to birth trauma	[0, [], null, []]
212194003	Spinal cord injury of multiple sites without spinal bone injury	[0, [], null, []]
26738009	Spinal cord injury without spinal bone injury	[0, [], null, []]
206223002	Spinal cord laceration due to birth trauma	[0, [], null, []]
277326006	Spinal cord rupture	[0, [], null, []]
206224008	Spinal cord rupture due to birth trauma	[0, [], null, []]
312837005	Spinal dislocation with cervical cord lesion	[0, [], null, []]
312839008	Spinal dislocation with lumbar cord lesion	[0, [], null, []]
723612001	Spinal muscular atrophy, Dandy-Walker malformation, cataract syndrome	[0, [], null, []]
128212001	Spinal muscular atrophy, type II	[0, [], null, []]
772129007	Spinal muscular atrophy with lower extremity predominance	[0, [], null, []]
703524005	Spinal muscular atrophy with progressive myoclonic epilepsy	[0, [], null, []]
711483003	Spinal muscular atrophy with respiratory distress type 1	[0, [], null, []]
770727008	Spinal muscular atrophy with respiratory distress type 2	[0, [], null, []]
312786001	Spinal subluxation with cervical cord lesion	[0, [], null, []]
312788000	Spinal subluxation with lumbar cord lesion	[0, [], null, []]
403967000	Spindle cell hemangioma	[0, [], null, []]
404073009	Spindle cell liposarcoma	[0, [], null, []]
404055006	Spindle cell rhabdomyosarcoma	[0, [], null, []]
1255632004	Spindle cell squamous cell carcinoma of larynx	[0, [], null, []]
1254806001	Spindle cell squamous cell carcinoma of oropharynx	[0, [], null, []]
733033001	Spinocerebellar ataxia dysmorphism syndrome	[0, [], null, []]
715748006	Spinocerebellar ataxia type 1	[0, [], null, []]
715754007	Spinocerebellar ataxia type 10	[0, [], null, []]
719207000	Spinocerebellar ataxia type 11	[0, [], null, []]
719208005	Spinocerebellar ataxia type 12	[0, [], null, []]
719209002	Spinocerebellar ataxia type 13	[0, [], null, []]
719210007	Spinocerebellar ataxia type 14	[0, [], null, []]
716724006	Spinocerebellar ataxia type 15/16	[0, [], null, []]
719249005	Spinocerebellar ataxia type 17	[0, [], null, []]
719250005	Spinocerebellar ataxia type 18	[0, [], null, []]
719251009	Spinocerebellar ataxia type 19	[0, [], null, []]
715751004	Spinocerebellar ataxia type 2	[0, [], null, []]
718771009	Spinocerebellar ataxia type 20	[0, [], null, []]
718774001	Spinocerebellar ataxia type 21	[0, [], null, []]
718772002	Spinocerebellar ataxia type 23	[0, [], null, []]
718770005	Spinocerebellar ataxia type 25	[0, [], null, []]
718769009	Spinocerebellar ataxia type 26	[0, [], null, []]
719252002	Spinocerebellar ataxia type 27	[0, [], null, []]
715824008	Spinocerebellar ataxia type 28	[0, [], null, []]
715825009	Spinocerebellar ataxia type 29	[0, [], null, []]
719253007	Spinocerebellar ataxia type 30	[0, [], null, []]
715826005	Spinocerebellar ataxia type 31	[0, [], null, []]
719254001	Spinocerebellar ataxia type 32	[0, [], null, []]
719255000	Spinocerebellar ataxia type 34	[0, [], null, []]
719300001	Spinocerebellar ataxia type 35	[0, [], null, []]
711158005	Spinocerebellar ataxia type 36	[0, [], null, []]
719301002	Spinocerebellar ataxia type 37	[0, [], null, []]
734021001	Spinocerebellar ataxia type 38	[0, [], null, []]
715755008	Spinocerebellar ataxia type 4	[0, [], null, []]
734020000	Spinocerebellar ataxia type 40	[0, [], null, []]
1208512000	Spinocerebellar ataxia type 41	[0, [], null, []]
1208513005	Spinocerebellar ataxia type 42	[0, [], null, []]
1208516002	Spinocerebellar ataxia type 43	[0, [], null, []]
1279840000	Spinocerebellar ataxia type 45	[0, [], null, []]
1279839002	Spinocerebellar ataxia type 46	[0, [], null, []]
719302009	Spinocerebellar ataxia type 5	[0, [], null, []]
715752006	Spinocerebellar ataxia type 6	[0, [], null, []]
715726000	Spinocerebellar ataxia type 7	[0, [], null, []]
715753001	Spinocerebellar ataxia type 8	[0, [], null, []]
765091006	Spinocerebellar ataxia with axonal neuropathy type 1	[0, [], null, []]
19044004	Spirillary fever	[0, [], null, []]
763884007	Splenic diffuse red pulp small B-cell lymphoma	[0, [], null, []]
763666008	Splenic marginal zone B-cell lymphoma	[0, [], null, []]
17363001	Splenic sarcoidosis	[0, [], null, []]
240794006	Splenic schistosomal giant cell lymphoma	[0, [], null, []]
14534009	Splenic vein thrombosis	[0, [], null, []]
726724005	Splenogonadal fusion, limb defect, micrognathia syndrome	[0, [], null, []]
445308004	Split cord malformation	[0, [], null, []]
1172635005	Split-foot malformation, mesoaxial polydactyly syndrome	[0, [], null, []]
732927000	Split hand, obstructive uropathy, spina bifida, diaphragmatic defect syndrome	[0, [], null, []]
723611008	Split hand, split foot malformation with sensorineural hearing loss syndrome	[0, [], null, []]
1256047001	Split skin graft failure	[0, [], null, []]
1162826002	Split spinal cord malformation type I	[0, [], null, []]
389161008	Sponastrime dysplasia	[0, [], null, []]
1177068009	Spondylitis caused by Brucella abortus	[0, [], null, []]
716231009	Spondylocamptodactyly syndrome	[0, [], null, []]
702351004	Spondylocarpotarsal synostosis syndrome	[0, [], null, []]
254047006	Spondylodysplasia, Torrance type	[0, [], null, []]
1251488008	Spondylodysplastic Ehlers-Danlos syndrome	[0, [], null, []]
254079002	Spondyloenchondrodysplasia	[0, [], null, []]
703523004	Spondyloenchondrodysplasia with immune dysregulation	[0, [], null, []]
773302000	Spondyloepimetaphyseal dysplasia, abnormal dentition syndrome	[0, [], null, []]
719165004	Spondyloepimetaphyseal dysplasia aggrecan type	[0, [], null, []]
764460003	Spondyloepimetaphyseal dysplasia anauxetic type	[0, [], null, []]
773303005	Spondyloepimetaphyseal dysplasia Genevieve type	[0, [], null, []]
763885008	Spondyloepimetaphyseal dysplasia Handigodu type	[0, [], null, []]
773300008	Spondyloepimetaphyseal dysplasia, hypotrichosis syndrome	[0, [], null, []]
717330004	Spondyloepimetaphyseal dysplasia Irapa type	[0, [], null, []]
782821004	Spondyloepimetaphyseal dysplasia Isidor type	[0, [], null, []]
719166003	Spondyloepimetaphyseal dysplasia matrilin-3 type	[0, [], null, []]
719171005	Spondyloepimetaphyseal dysplasia Missouri type	[0, [], null, []]
719172003	Spondyloepimetaphyseal dysplasia PAPSS2 type	[0, [], null, []]
719201004	Spondyloepimetaphyseal dysplasia Shohat type	[0, [], null, []]
766821006	Spondyloepimetaphyseal dysplasia, short limb, abnormal calcification syndrome	[0, [], null, []]
702350003	Spondyloepimetaphyseal dysplasia, Strudwick type	[0, [], null, []]
766820007	Spondyloepimetaphyseal dysplasia with multiple dislocations	[0, [], null, []]
718765003	Spondyloepiphyseal dysplasia Cantu type	[0, [], null, []]
278713008	Spondyloepiphyseal dysplasia congenita	[0, [], null, []]
718766002	Spondyloepiphyseal dysplasia, craniosynostosis, cleft palate, cataract and intellectual disability syndrome	[0, [], null, []]
719203001	Spondyloepiphyseal dysplasia Kimberley type	[0, [], null, []]
718763005	Spondyloepiphyseal dysplasia MacDermot type	[0, [], null, []]
719204007	Spondyloepiphyseal dysplasia Maroteaux type	[0, [], null, []]
718764004	Spondyloepiphyseal dysplasia Reardon type	[0, [], null, []]
1228860003	Spondyloepiphyseal dysplasia Stanescu type	[0, [], null, []]
51952004	Spondyloepiphyseal dysplasia tarda	[0, [], null, []]
719202006	Spondyloepiphyseal dysplasia tarda Kohn type	[0, [], null, []]
389160009	Spondyloepiphyseal dysplasia with joint laxity	[0, [], null, []]
773693005	Spondylo-megaepiphyseal-metaphyseal dysplasia	[0, [], null, []]
782912001	Spondylometaphyseal dysplasia A4 type	[0, [], null, []]
782913006	Spondylometaphyseal dysplasia, bowed forearms, facial dysmorphism syndrome	[0, [], null, []]
1269226006	Spondylometaphyseal dysplasia, corneal dystrophy syndrome	[0, [], null, []]
773304004	Spondylometaphyseal dysplasia Golden type	[0, [], null, []]
719304005	Spondylometaphyseal dysplasia Schmidt type	[0, [], null, []]
254078005	Spondylometaphyseal dysplasia - Sutcliffe type	[0, [], null, []]
719205008	Spondylometaphyseal dysplasia with cone-rod dystrophy syndrome	[0, [], null, []]
715653007	Spondylo-ocular syndrome	[0, [], null, []]
763886009	Spondyloperipheral dysplasia with short ulna syndrome	[0, [], null, []]
80544005	Spongy degeneration of central nervous system	[0, [], null, []]
16476681000119105	Spontaneous intracranial hypotension	[0, [], null, []]
734023003	Sporadic adult-onset ataxia of unknown etiology	[0, [], null, []]
726078000	Sporadic Blau syndrome	[0, [], null, []]
713060000	Sporadic Creutzfeldt-Jakob disease	[0, [], null, []]
1177062005	Sporadic fatal insomnia	[0, [], null, []]
763717004	Sporadic fetal brain disruption sequence	[0, [], null, []]
783705006	Sporadic hyperekplexia	[0, [], null, []]
1144926009	Sporadic inclusion body myositis	[0, [], null, []]
1010642001	Sporadic infantile bilateral striatal necrosis	[0, [], null, []]
253169007	Sporadic megalencephaly	[0, [], null, []]
765143008	Sporadic pheochromocytoma and secreting paraganglioma	[0, [], null, []]
402479002	Sporadic porphyria cutanea tarda	[0, [], null, []]
190923000	Sporadic primary amyloidosis	[0, [], null, []]
233943009	Sporadic primary pulmonary hypertension	[0, [], null, []]
42094007	Sporotrichosis	[0, [], null, []]
29081001	Sporotrichosis of the bones	[0, [], null, []]
5168000	Sporotrichotic chancre	[0, [], null, []]
111003001	Sporotrichotic gumma	[0, [], null, []]
254886006	Squamous cell carcinoma of cervix	[0, [], null, []]
764737005	Squamous cell carcinoma of corpus uteri	[0, [], null, []]
408648004	Squamous cell carcinoma of epiglottis	[0, [], null, []]
276804009	Squamous cell carcinoma of esophagus	[0, [], null, []]
770602005	Squamous cell carcinoma of exocrine pancreas	[0, [], null, []]
1260079004	Squamous cell carcinoma of hypopharyngeal aspect of aryepiglottic fold	[0, [], null, []]
1254852008	Squamous cell carcinoma of laryngeal cartilage	[0, [], null, []]
405822008	Squamous cell carcinoma of larynx	[0, [], null, []]
1254800007	Squamous cell carcinoma of lateral wall of oropharynx	[0, [], null, []]
255071008	Squamous cell carcinoma of lip	[0, [], null, []]
418372008	Squamous cell carcinoma of mucous membrane of lower lip	[0, [], null, []]
419240004	Squamous cell carcinoma of mucous membrane of upper lip	[0, [], null, []]
423464009	Squamous cell carcinoma of oropharynx	[0, [], null, []]
403468003	Squamous cell carcinoma of penis	[0, [], null, []]
1254805002	Squamous cell carcinoma of posterior wall of oropharynx	[0, [], null, []]
285308002	Squamous cell carcinoma of skin of lower lip	[0, [], null, []]
285307007	Squamous cell carcinoma of skin of upper lip	[0, [], null, []]
1260084005	Squamous cell carcinoma of vallecula	[0, [], null, []]
403890009	Squamous cell carcinoma of vulva due to lichen sclerosus	[0, [], null, []]
1187041000	STAG1-related intellectual disability, facial dysmorphism, gastroesophageal reflux syndrome	[0, [], null, []]
233767005	Stage 1 pulmonary sarcoidosis	[0, [], null, []]
233768000	Stage 2 pulmonary sarcoidosis	[0, [], null, []]
233769008	Stage 3 pulmonary sarcoidosis	[0, [], null, []]
233770009	Stage 4 pulmonary sarcoidosis	[0, [], null, []]
719305006	Stapes ankylosis with broad thumb and toe syndrome	[0, [], null, []]
73028002	Staphylococcal endocarditis	[0, [], null, []]
200946001	Staphylococcal scalded skin syndrome	[0, [], null, []]
240450004	Staphylococcal toxic shock syndrome	[0, [], null, []]
70099003	Stargardt's disease	[0, [], null, []]
723581006	STAR syndrome	[0, [], null, []]
763632004	Startle epilepsy	[0, [], null, []]
1197362009	STAT3-related early-onset multisystem autoimmune disease	[0, [], null, []]
719306007	Steatocystoma multiplex with natal tooth syndrome	[0, [], null, []]
1197589000	Steel syndrome	[0, [], null, []]
77956009	Steinert myotonic dystrophy syndrome	[0, [], null, []]
716233007	Steinfeld syndrome	[0, [], null, []]
472845002	Stenosis of fetal pulmonary valve	[0, [], null, []]
233971003	Stenosis of transplant artery	[0, [], null, []]
234066000	Stenosis of transplant vein	[0, [], null, []]
847881000000107	Stenosis of vein of transplanted kidney	[0, [], null, []]
415584007	Sterile endophthalmitis	[0, [], null, []]
773702002	Sterile multifocal osteomyelitis with periostitis and pustulosis	[0, [], null, []]
723584003	Stern Lubinsky Durrie syndrome	[0, [], null, []]
54008006	Sternum bifidum	[0, [], null, []]
71578002	Steroid 21-monooxygenase deficiency, salt wasting type	[0, [], null, []]
52604008	Steroid 21-monooxygenase deficiency, simple virilizing type	[0, [], null, []]
723583009	Steroid dehydrogenase deficiency and dental anomaly syndrome	[0, [], null, []]
771271000	Steroid-responsive encephalopathy associated with autoimmune thyroiditis	[0, [], null, []]
445119005	Steroid sensitive nephrotic syndrome of childhood	[0, [], null, []]
724833000	Stevens-Johnson and toxic epidermal necrolysis overlap syndrome caused by drug	[0, [], null, []]
73442001	Stevens-Johnson syndrome	[0, [], null, []]
124911000119100	Stevens Johnson syndrome AND toxic epidermal necrolysis overlap	[0, [], null, []]
768946000	Stevens-Johnson syndrome, toxic epidermal necrolysis spectrum	[0, [], null, []]
782167001	Stewart-Morel-Morgagni syndrome	[0, [], null, []]
62497000	Stewart-Treves syndrome	[0, [], null, []]
78675000	Stickler syndrome	[0, [], null, []]
1010668008	Stickler syndrome type 1	[0, [], null, []]
1010664005	Stickler syndrome type 2	[0, [], null, []]
783097004	Stickler syndrome type 3	[0, [], null, []]
1010666007	Stickler syndrome type 4	[0, [], null, []]
5217008	Stiff-person syndrome	[0, [], null, []]
765187004	Stiff skin syndrome	[0, [], null, []]
733072002	Stimmler syndrome	[0, [], null, []]
711164003	STING-associated vasculopathy with onset in infancy	[0, [], null, []]
417192005	St. Louis encephalitis virus infection	[0, [], null, []]
416129000	St. Louis encephalitis virus non-neuroinvasive disease	[0, [], null, []]
57020009	Stokvis' disease	[0, [], null, []]
52138004	Streptobacillary fever	[0, [], null, []]
238448008	Streptocerciasis	[0, [], null, []]
186357007	Streptococcal sore throat with scarlatina	[0, [], null, []]
240451000	Streptococcal toxic shock syndrome	[0, [], null, []]
415622003	Streptomycin resistant tuberculosis	[0, [], null, []]
764958008	Striate palmoplantar keratoderma	[0, [], null, []]
1187120008	Stromme syndrome	[0, [], null, []]
240857007	Strongyloidal cutaneous larva migrans	[0, [], null, []]
240856003	Strongyloidal ground itch	[0, [], null, []]
1177070000	Strongyloides duodenitis	[0, [], null, []]
1163542009	Strongyloides stercoralis meningitis	[0, [], null, []]
421883002	Strongyloidiasis with AIDS (acquired immunodeficiency syndrome)	[0, [], null, []]
19886006	Sturge-Weber syndrome	[0, [], null, []]
442584007	Stuttering priapism	[0, [], null, []]
254097005	Stuve-Wiedemann dysplasia	[0, [], null, []]
768666006	STXBP1 encephalopathy with epilepsy	[0, [], null, []]
186312003	Subacute and chronic melioidosis	[0, [], null, []]
73774007	Subacute bacterial endocarditis	[0, [], null, []]
239891002	Subacute cutaneous lupus erythematosus	[0, [], null, []]
403489007	Subacute cutaneous lupus erythematosus, annular/polycyclic type	[0, [], null, []]
403490003	Subacute cutaneous lupus erythematosus, papulosquamous type	[0, [], null, []]
240731000	Subacute disseminated classical histoplasmosis	[0, [], null, []]
1163075005	Subacute endocarditis of left side of heart due to infection	[0, [], null, []]
838316003	Subacute endocarditis of right side of heart due to infection	[0, [], null, []]
277189006	Subacute inflammatory demyelinating polyradiculoneuropathy	[0, [], null, []]
782761005	Subacute invasive pulmonary aspergillosis	[0, [], null, []]
83982007	Subacute necrotic myelopathy	[0, [], null, []]
230379007	Subacute necrotizing myelitis	[0, [], null, []]
5963005	Subacute neuronopathic Gaucher's disease	[0, [], null, []]
22482002	Subacute obliterative bronchiolitis	[0, [], null, []]
836478002	Subacute obliterative bronchiolitis due to chemical fumes	[0, [], null, []]
836479005	Subacute obliterative bronchiolitis due to vapor	[0, [], null, []]
766756002	Subaortic course of innominate vein	[0, [], null, []]
783096008	Subaortic stenosis and short stature syndrome	[0, [], null, []]
206399009	Subarachnoid hemorrhage due to birth injury	[0, [], null, []]
230719004	Subarachnoid hemorrhage due to ruptured aneurysm	[0, [], null, []]
262955000	Subarachnoid hemorrhage due to traumatic injury	[0, [], null, []]
5251007	Subarachnoid hemorrhage following injury with open intracranial wound	[0, [], null, []]
48518008	Subarachnoid hemorrhage following injury with open intracranial wound AND concussion	[0, [], null, []]
75507000	Subarachnoid hemorrhage following injury with open intracranial wound AND loss of consciousness	[0, [], null, []]
276278003	Subarachnoid hemorrhage from anterior cerebral artery aneurysm	[0, [], null, []]
276282001	Subarachnoid hemorrhage from anterior communicating artery aneurysm	[0, [], null, []]
276284000	Subarachnoid hemorrhage from basilar artery aneurysm	[0, [], null, []]
276286003	Subarachnoid hemorrhage from carotid artery aneurysm	[0, [], null, []]
276280009	Subarachnoid hemorrhage from middle cerebral artery aneurysm	[0, [], null, []]
276277008	Subarachnoid hemorrhage from multiple aneurysms	[0, [], null, []]
276281008	Subarachnoid hemorrhage from posterior cerebral artery aneurysm	[0, [], null, []]
276283006	Subarachnoid hemorrhage from posterior communicating artery aneurysm	[0, [], null, []]
276285004	Subarachnoid hemorrhage from posterior inferior cerebellar artery aneurysm	[0, [], null, []]
703174002	Subarachnoid hemorrhage from vertebral artery aneurysm	[0, [], null, []]
762271004	Subclinical cystic fibrosis	[0, [], null, []]
25147002	Subcorneal pustular dermatosis	[0, [], null, []]
403217003	Subcorneal pustular dermatosis with paraproteinemia	[0, [], null, []]
240728001	Subcutaneous coccidioidomycosis	[0, [], null, []]
240851008	Subcutaneous dirofilariasis	[0, [], null, []]
240657005	Subcutaneous lipochagoma	[0, [], null, []]
403522004	Subcutaneous morphea	[0, [], null, []]
86333008	Subcutaneous phycomycosis due to Basidiobolus	[0, [], null, []]
80941006	Subcutaneous sarcoidosis	[0, [], null, []]
238442009	Subcutaneous zygomycosis	[0, [], null, []]
204456001	Subdiaphragmatic total anomalous pulmonary venous return	[0, [], null, []]
206188000	Subdural and cerebral hemorrhage due to birth trauma	[0, [], null, []]
43262000	Subdural hemorrhage following injury with open intracranial wound AND concussion	[0, [], null, []]
15629411000119106	Subependymoma of brain	[0, [], null, []]
723582004	Subepithelial mucinous corneal dystrophy	[0, [], null, []]
240437000	Submandibular actinomycosis	[0, [], null, []]
472782001	Subneopulmonary valve stenosis	[0, [], null, []]
76896001	Subpial siderosis	[0, [], null, []]
472798008	Subpulmonary stenosis as complication of procedure	[0, [], null, []]
472802009	Subpulmonary stenosis associated with functionally univentricular heart as complication of procedure	[0, [], null, []]
403973004	Subungual glomus tumor	[0, [], null, []]
237989003	Succinate-coenzyme Q reductase deficiency	[0, [], null, []]
49748000	Succinate-semialdehyde dehydrogenase deficiency	[0, [], null, []]
238004006	Succinyl-CoA acetoacetate transferase deficiency	[0, [], null, []]
78373000	Sucrase-isomaltase deficiency	[0, [], null, []]
